CustomerID,Name,Gender,Age,City,Signup_Date,Last_purchase_date,purchase_amount,feedback_score,email,Phone_number,Country
C5457,Pooja,Female,26.0,Ahmedabad,,,2334.588,10.0,unknown@domain.com,9226993761,USA
5458,Amit,Unknown,34.6,Chennai,2021-02-06,,889.866,10.0,unknown@domain.com,9358933651,Canada
5459,Ravi,Male,24.0,Ahmedabad,,,1310.0939999999998,10.0,unknown@domain.com,Unknown,Unknown
5460,Rahul,Male,44.6,Kolkata,,2025-07-15,1250.31,5.0,unknown@domain.com,Unknown,Canada
UNKNOWN_ID,Unknown,Male,27.0,Ahmedabad,,,2760.812,8.0,unknown@domain.com,9957488436,Australia
UNKNOWN_ID,Amit,Male,43.69817444219067,Unknown,,2024-04-26,2450.6157583130575,6.476926123984947,unknown@domain.com,9971173870,Uk
5463,Sneha,Female,41.2,Delhi,2022-01-14,,1958.57,10.0,unknown@domain.com,Unknown,Australia
5464,Amit,Female,36.2,Pune,,,3180.63,6.6,unknown@domain.com,9382696548,USA
5465,Amit,Unknown,55.4,Chennai,,,323.23,10.0,user5464@mail.com,Unknown,India
UNKNOWN_ID,Ankit,Female,43.69817444219067,Ahmedabad,,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Australia
5467,Rahul,Female,34.6,Unknown,2023-02-14,2023-06-17,889.866,10.0,unknown@domain.com,Unknown,USA
UNKNOWN_ID,Sneha,Female,27.0,Chennai,2025-09-15,,2054.048,10.0,unknown@domain.com,9128451066,Canada
5469,Ankit,Male,34.6,Bangalore,,,889.866,10.0,unknown@domain.com,9575990734,Australia
C5470,Neha,Female,43.69817444219067,Bangalore,2020-12-14,,2450.6157583130575,6.476926123984947,user5469@mail.com,Unknown,Unknown
C5471,Unknown,Female,34.6,Delhi,,2023-07-30,889.866,10.0,unknown@domain.com,Unknown,India
5472,Unknown,Male,34.6,Pune,2022-07-12,,889.866,10.0,unknown@domain.com,Unknown,Australia
5473,Simran,Male,44.0,Hyderabad,2024-12-05,2025-04-21,1179.1120000000003,8.2,unknown@domain.com,9724223586,India
5474,Simran,Female,40.4,Hyderabad,,,845.11,8.2,user5473@mail.com,Unknown,Unknown
UNKNOWN_ID,Unknown,Unknown,42.8,Ahmedabad,,,1457.622,3.0,unknown@domain.com,Unknown,India
5476,Simran,Male,34.6,Hyderabad,,2020-12-25,889.866,10.0,unknown@domain.com,9797909495,Uk
UNKNOWN_ID,Kiran,Female,42.8,Bangalore,,,1457.622,3.0,user5476@mail.com,9440902569,Canada
5478,Neha,Female,43.69817444219067,Unknown,2022-02-04,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Uk
UNKNOWN_ID,Pooja,Male,44.6,Chennai,,,1250.31,5.0,unknown@domain.com,Unknown,USA
5480,Priya,Male,34.6,Hyderabad,2021-12-23,2025-03-29,889.866,10.0,unknown@domain.com,Unknown,USA
5481,Amit,Unknown,42.8,Unknown,,2025-05-24,1457.622,3.0,unknown@domain.com,Unknown,Australia
5482,Priya,Female,42.8,Bangalore,2023-07-06,,1457.622,3.0,unknown@domain.com,Unknown,Unknown
5483,Neha,Male,33.0,Unknown,,,2688.5379999999996,10.0,unknown@domain.com,Unknown,USA
5484,Amit,Unknown,43.69817444219067,Unknown,,,2450.6157583130575,6.476926123984947,user5483@mail.com,Unknown,Canada
UNKNOWN_ID,Ankit,Male,34.6,Chennai,,2025-04-19,889.866,10.0,unknown@domain.com,Unknown,Unknown
5486,Rahul,Female,44.6,Pune,2021-04-01,2023-04-22,1250.31,5.0,unknown@domain.com,Unknown,Unknown
5487,Unknown,Female,39.4,Chennai,,,4997.87,4.0,unknown@domain.com,9409909683,India
UNKNOWN_ID,Unknown,Female,52.0,Unknown,2022-08-31,2022-07-23,787.16,3.8,unknown@domain.com,Unknown,Uk
UNKNOWN_ID,Priya,Unknown,43.69817444219067,Delhi,2021-02-03,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Unknown
C5490,Unknown,Unknown,34.6,Kolkata,,2025-06-13,889.866,10.0,unknown@domain.com,Unknown,India
C5491,Simran,Female,39.0,Delhi,,2025-09-22,2796.408,1.0,unknown@domain.com,Unknown,Canada
C5492,Sneha,Female,53.0,Ahmedabad,2025-04-26,,2781.168,4.2,user5491@mail.com,9174501147,USA
5493,Ravi,Male,54.0,Delhi,,,1399.452,6.6,unknown@domain.com,Unknown,Canada
C5494,Rahul,Male,34.6,Hyderabad,,,889.866,10.0,user5493@mail.com,Unknown,Australia
5495,Unknown,Female,43.69817444219067,Ahmedabad,2020-11-28,,2450.6157583130575,6.476926123984947,user5494@mail.com,Unknown,Canada
5496,Unknown,Female,34.6,Delhi,,2021-01-08,889.866,10.0,unknown@domain.com,Unknown,India
C5497,Priya,Male,43.69817444219067,Kolkata,,,2450.6157583130575,6.476926123984947,user5496@mail.com,9816677166,India
5498,Ankit,Male,43.69817444219067,Hyderabad,,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Unknown
C5499,Priya,Female,34.6,Mumbai,2025-06-12,2025-08-01,889.866,10.0,unknown@domain.com,Unknown,Uk
UNKNOWN_ID,Amit,Male,24.0,Pune,,,1557.2959999999998,4.6,unknown@domain.com,Unknown,Uk
UNKNOWN_ID,Sneha,Male,42.4,Bangalore,,2022-12-30,1025.124,2.0,unknown@domain.com,9859658744,Australia
C5502,Sneha,Unknown,34.6,Delhi,2024-10-19,,889.866,10.0,user5501@mail.com,Unknown,Unknown
C5503,Priya,Female,34.6,Chennai,2025-05-22,2020-12-30,889.866,10.0,unknown@domain.com,9808549976,Canada
UNKNOWN_ID,Kiran,Female,43.69817444219067,Bangalore,,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,India
C5505,Unknown,Female,39.2,Pune,,,150.09,5.0,user5504@mail.com,Unknown,Australia
UNKNOWN_ID,Unknown,Male,43.69817444219067,Pune,,2025-02-14,2450.6157583130575,6.476926123984947,user5505@mail.com,Unknown,Uk
5507,Rahul,Male,40.0,Ahmedabad,2025-10-29,2022-09-24,1779.63,1.0,user5506@mail.com,9596909071,Uk
C5508,Amit,Female,18.0,Unknown,2024-03-15,,3019.816,5.4,unknown@domain.com,Unknown,Australia
C5509,Priya,Female,39.0,Ahmedabad,2020-10-04,2022-07-25,2796.408,1.0,unknown@domain.com,Unknown,Australia
5510,Pooja,Unknown,47.0,Hyderabad,2024-01-10,,1545.526,5.0,user5509@mail.com,Unknown,USA
5511,Sneha,Male,44.0,Pune,,2023-09-09,758.99,10.0,unknown@domain.com,Unknown,USA
UNKNOWN_ID,Sneha,Male,27.0,Kolkata,2022-10-29,,4183.7,5.6,unknown@domain.com,Unknown,Unknown
5513,Simran,Female,30.0,Mumbai,,2024-08-24,4177.36,7.2,unknown@domain.com,9563627596,Uk
5514,Kiran,Female,39.0,Bangalore,,,2796.408,1.0,unknown@domain.com,Unknown,USA
C5515,Ravi,Male,34.6,Kolkata,2022-10-05,,889.866,10.0,unknown@domain.com,Unknown,Uk
5516,Priya,Male,45.0,Kolkata,2024-01-06,,2501.58,4.0,unknown@domain.com,Unknown,Unknown
5517,Sneha,Male,34.6,Hyderabad,2024-01-19,,889.866,10.0,unknown@domain.com,Unknown,Unknown
C5518,Sneha,Female,42.8,Ahmedabad,,,1457.622,3.0,user5517@mail.com,9830949046,Uk
5519,Rahul,Male,34.6,Bangalore,,2022-10-03,889.866,10.0,unknown@domain.com,Unknown,USA
5520,Rahul,Female,53.6,Chennai,,2025-11-04,2078.05,10.0,user5519@mail.com,Unknown,Unknown
5521,Unknown,Female,18.0,Mumbai,2023-07-10,,3019.816,5.4,unknown@domain.com,Unknown,Unknown
UNKNOWN_ID,Ravi,Unknown,45.4,Kolkata,2022-01-24,2020-09-03,1561.99,1.0,unknown@domain.com,Unknown,Unknown
5523,Kiran,Female,49.6,Hyderabad,2023-09-25,,2572.37,10.0,user5522@mail.com,9979330008,USA
UNKNOWN_ID,Amit,Unknown,34.6,Hyderabad,2020-12-07,2021-12-11,889.866,10.0,unknown@domain.com,Unknown,Canada
C5525,Ankit,Male,43.69817444219067,Delhi,,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Canada
C5526,Unknown,Unknown,43.69817444219067,Mumbai,2024-05-05,,2450.6157583130575,6.476926123984947,user5525@mail.com,Unknown,Canada
C5527,Amit,Unknown,46.0,Ahmedabad,2020-10-03,2022-08-03,2560.148,10.0,unknown@domain.com,Unknown,Unknown
UNKNOWN_ID,Unknown,Female,43.69817444219067,Mumbai,,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,India
5529,Neha,Female,39.0,Chennai,,,2796.408,1.0,unknown@domain.com,Unknown,India
5530,Priya,Unknown,43.69817444219067,Ahmedabad,,2023-12-28,2450.6157583130575,6.476926123984947,user5529@mail.com,9755901245,Canada
UNKNOWN_ID,Priya,Male,39.0,Mumbai,,,2634.048,5.4,unknown@domain.com,Unknown,Australia
5532,Rahul,Male,42.8,Hyderabad,,,1457.622,3.0,user5531@mail.com,9774264846,Unknown
C5533,Pooja,Male,67.0,Unknown,2023-10-21,,2460.8360000000002,7.6,user5532@mail.com,Unknown,Uk
UNKNOWN_ID,Unknown,Unknown,42.8,Bangalore,2024-07-13,2022-01-02,1457.622,3.0,unknown@domain.com,Unknown,India
5535,Sneha,Female,34.6,Mumbai,2025-02-19,,889.866,10.0,unknown@domain.com,9577211434,USA
UNKNOWN_ID,Sneha,Female,34.6,Chennai,2025-11-04,2022-04-08,889.866,10.0,unknown@domain.com,Unknown,Canada
5537,Ravi,Unknown,34.6,Unknown,,,889.866,10.0,unknown@domain.com,Unknown,USA
C5538,Priya,Female,42.0,Hyderabad,2022-06-03,,1970.8,10.0,unknown@domain.com,Unknown,India
5539,Neha,Female,41.0,Kolkata,2023-08-06,,1522.97,10.0,unknown@domain.com,Unknown,Australia
C5540,Rahul,Male,66.0,Hyderabad,2021-09-15,,175.51,3.0,user5539@mail.com,Unknown,India
C5541,Pooja,Female,43.69817444219067,Unknown,,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Uk
5542,Neha,Female,34.6,Chennai,,,889.866,10.0,unknown@domain.com,Unknown,India
5543,Rahul,Male,37.6,Kolkata,,,985.66,5.0,unknown@domain.com,9345273677,USA
UNKNOWN_ID,Unknown,Male,44.6,Delhi,2024-09-07,,1250.31,5.0,unknown@domain.com,Unknown,Unknown
5545,Unknown,Unknown,43.69817444219067,Chennai,2021-06-18,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Unknown
5546,Sneha,Female,43.69817444219067,Delhi,,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Uk
5547,Unknown,Male,34.6,Pune,2024-01-23,,889.866,10.0,unknown@domain.com,Unknown,Unknown
UNKNOWN_ID,Amit,Female,33.6,Bangalore,2024-06-11,2023-01-11,4420.22,5.6,unknown@domain.com,Unknown,USA
UNKNOWN_ID,Rahul,Male,33.0,Kolkata,,,1441.1799999999998,5.0,unknown@domain.com,Unknown,USA
C5550,Unknown,Male,60.0,Ahmedabad,2024-03-10,,3573.808,3.0,unknown@domain.com,9107973488,India
5551,Unknown,Female,43.69817444219067,Bangalore,,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,USA
5552,Rahul,Female,43.69817444219067,Bangalore,,2023-10-10,2450.6157583130575,6.476926123984947,unknown@domain.com,9817463936,Uk
5553,Neha,Male,43.69817444219067,Pune,,2024-11-11,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Uk
5554,Neha,Female,39.0,Ahmedabad,2020-08-28,2021-08-17,2785.11,9.0,unknown@domain.com,9830120308,Canada
UNKNOWN_ID,Ravi,Male,41.0,Mumbai,2021-11-27,,4505.91,10.0,unknown@domain.com,Unknown,USA
5556,Unknown,Male,43.69817444219067,Pune,,2025-05-05,2450.6157583130575,6.476926123984947,user5555@mail.com,Unknown,Uk
5557,Unknown,Male,50.8,Unknown,,2023-08-26,1089.27,10.0,unknown@domain.com,Unknown,USA
UNKNOWN_ID,Ravi,Male,30.0,Mumbai,,,2134.828,8.8,unknown@domain.com,Unknown,Canada
UNKNOWN_ID,Amit,Male,58.0,Mumbai,,,2491.8540000000003,3.0,unknown@domain.com,9765120877,Unknown
C5560,Ravi,Female,48.0,Unknown,,,2042.91,8.4,unknown@domain.com,Unknown,India
5561,Rahul,Female,48.6,Mumbai,,,351.9,5.6,unknown@domain.com,Unknown,Uk
5562,Unknown,Female,47.0,Bangalore,2024-12-02,2025-01-04,1545.526,5.0,user5561@mail.com,9655256350,India
5563,Unknown,Female,43.69817444219067,Bangalore,,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Unknown
5564,Sneha,Female,34.6,Ahmedabad,,,889.866,10.0,user5563@mail.com,Unknown,Unknown
5565,Unknown,Unknown,43.69817444219067,Bangalore,2023-05-26,,2450.6157583130575,6.476926123984947,user5564@mail.com,9359882090,Uk
C5566,Rahul,Unknown,34.6,Mumbai,,,889.866,10.0,user5565@mail.com,Unknown,Canada
5567,Unknown,Male,43.69817444219067,Chennai,,2022-09-10,2450.6157583130575,6.476926123984947,unknown@domain.com,9247571374,Unknown
5568,Priya,Unknown,34.6,Mumbai,2022-01-03,2023-12-24,889.866,10.0,user5567@mail.com,Unknown,India
5569,Amit,Unknown,34.6,Chennai,2023-08-30,2021-02-10,889.866,10.0,unknown@domain.com,Unknown,India
5570,Ravi,Male,34.2,Bangalore,2025-09-29,,256.89,2.0,unknown@domain.com,Unknown,Uk
5571,Priya,Male,43.69817444219067,Bangalore,,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Australia
UNKNOWN_ID,Sneha,Unknown,55.0,Unknown,,,2353.012,5.0,user5571@mail.com,Unknown,Unknown
5573,Rahul,Female,42.4,Bangalore,,2024-04-22,1025.124,2.0,user5572@mail.com,9463410134,Uk
C5574,Sneha,Female,34.6,Mumbai,,,889.866,10.0,unknown@domain.com,Unknown,Canada
C5575,Rahul,Male,42.8,Mumbai,2020-12-29,,1457.622,3.0,unknown@domain.com,9860598397,India
C5576,Unknown,Female,43.69817444219067,Delhi,2022-06-16,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,USA
5577,Ravi,Unknown,34.2,Hyderabad,,2023-06-01,2576.89,8.4,unknown@domain.com,Unknown,Canada
5578,Kiran,Male,34.6,Kolkata,,,889.866,10.0,user5577@mail.com,Unknown,Australia
5579,Unknown,Male,43.69817444219067,Chennai,2025-03-25,2025-08-16,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Australia
5580,Unknown,Male,34.6,Hyderabad,,,889.866,10.0,unknown@domain.com,Unknown,Australia
5581,Ankit,Male,69.0,Pune,,,2938.5879999999997,10.0,unknown@domain.com,9630196827,USA
C5582,Unknown,Male,43.69817444219067,Chennai,2022-05-31,2025-06-22,2450.6157583130575,6.476926123984947,user5581@mail.com,Unknown,Canada
5583,Ravi,Female,42.8,Hyderabad,2021-09-05,,1457.622,3.0,unknown@domain.com,Unknown,Australia
5584,Neha,Female,37.8,Mumbai,,,481.55,1.0,user5583@mail.com,9602643279,Australia
UNKNOWN_ID,Kiran,Female,37.8,Delhi,2021-03-05,2023-05-02,1833.38,1.0,unknown@domain.com,Unknown,Canada
5586,Pooja,Male,39.0,Unknown,,,2796.408,1.0,unknown@domain.com,Unknown,Australia
5587,Pooja,Female,31.0,Mumbai,,,3017.6079999999997,5.2,unknown@domain.com,Unknown,Canada
5588,Amit,Male,43.69817444219067,Hyderabad,2022-02-18,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Canada
UNKNOWN_ID,Priya,Unknown,45.0,Pune,,,2501.58,4.0,unknown@domain.com,Unknown,Unknown
C5590,Sneha,Unknown,50.0,Hyderabad,,,2557.966,6.4,unknown@domain.com,Unknown,Unknown
C5591,Kiran,Female,43.0,Unknown,,,2855.6040000000003,2.0,unknown@domain.com,Unknown,Unknown
5592,Sneha,Unknown,34.6,Pune,2024-07-23,,889.866,10.0,unknown@domain.com,Unknown,India
5593,Sneha,Female,44.6,Ahmedabad,2025-10-22,2022-12-29,1250.31,5.0,unknown@domain.com,Unknown,India
5594,Neha,Female,50.8,Chennai,2022-09-28,,4587.57,4.8,unknown@domain.com,Unknown,Uk
5595,Sneha,Male,43.69817444219067,Mumbai,,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Uk
C5596,Ravi,Unknown,69.0,Mumbai,2023-04-05,,2938.5879999999997,10.0,unknown@domain.com,Unknown,Uk
5597,Unknown,Female,39.0,Kolkata,2024-04-17,,2634.048,5.4,unknown@domain.com,9819014986,USA
5598,Sneha,Female,61.0,Kolkata,,2025-05-06,3354.0399999999995,4.0,unknown@domain.com,Unknown,India
5599,Rahul,Female,56.0,Chennai,2024-01-09,,2612.22,4.0,unknown@domain.com,9195663626,Australia
UNKNOWN_ID,Unknown,Unknown,43.69817444219067,Pune,2022-10-24,2023-04-16,2450.6157583130575,6.476926123984947,unknown@domain.com,9379606486,Unknown
UNKNOWN_ID,Ravi,Male,39.0,Delhi,,2024-11-15,2796.408,1.0,unknown@domain.com,Unknown,India
UNKNOWN_ID,Ravi,Female,43.69817444219067,Ahmedabad,,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,USA
UNKNOWN_ID,Priya,Unknown,41.6,Bangalore,2023-09-22,,3841.51,7.4,unknown@domain.com,Unknown,India
C5604,Sneha,Female,38.2,Kolkata,,,2679.95,4.6,user5603@mail.com,Unknown,India
UNKNOWN_ID,Sneha,Unknown,43.69817444219067,Hyderabad,2025-06-15,2025-01-14,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Unknown
5606,Ankit,Male,43.69817444219067,Chennai,,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,India
5607,Priya,Female,43.0,Pune,,2021-12-09,2783.26,5.0,user5606@mail.com,Unknown,India
5608,Kiran,Unknown,60.0,Pune,2023-12-29,,2841.4339999999997,5.4,unknown@domain.com,Unknown,Unknown
5609,Neha,Male,48.6,Ahmedabad,2023-05-13,,339.7,7.0,user5608@mail.com,Unknown,India
5610,Ankit,Male,43.69817444219067,Chennai,,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,India
5611,Pooja,Male,43.69817444219067,Pune,,2025-07-12,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Australia
C5612,Ravi,Unknown,43.69817444219067,Hyderabad,,,2450.6157583130575,6.476926123984947,user5611@mail.com,Unknown,Canada
C5613,Kiran,Unknown,39.0,Hyderabad,,,2796.408,1.0,unknown@domain.com,9908937908,Unknown
5614,Ankit,Male,43.69817444219067,Chennai,2025-08-14,,2450.6157583130575,6.476926123984947,user5613@mail.com,Unknown,Australia
C5615,Kiran,Female,47.4,Chennai,2024-07-15,,4967.76,5.6,user5614@mail.com,Unknown,USA
UNKNOWN_ID,Simran,Male,42.0,Bangalore,,,2647.968,2.0,unknown@domain.com,Unknown,Uk
C5617,Unknown,Unknown,57.0,Bangalore,,,2904.596,8.0,unknown@domain.com,Unknown,India
5618,Priya,Unknown,61.0,Mumbai,,,2953.8700000000003,5.0,user5617@mail.com,9400684119,Canada
5619,Sneha,Male,21.0,Chennai,,,2673.138,6.8,user5618@mail.com,9360062507,Australia
5620,Rahul,Male,39.0,Hyderabad,2021-05-13,2022-09-01,2796.408,1.0,unknown@domain.com,Unknown,Canada
C5621,Unknown,Male,34.6,Chennai,2020-12-10,2025-10-08,889.866,10.0,unknown@domain.com,9306420616,Australia
C5622,Rahul,Male,67.0,Ahmedabad,,,2088.12,6.0,unknown@domain.com,Unknown,India
C5623,Kiran,Female,42.4,Pune,2025-04-21,,1025.124,2.0,unknown@domain.com,Unknown,Unknown
C5624,Rahul,Female,46.8,Hyderabad,,,144.69,2.0,user5623@mail.com,9662095836,Canada
UNKNOWN_ID,Neha,Female,43.69817444219067,Delhi,2021-04-26,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Canada
5626,Unknown,Male,45.8,Mumbai,2021-03-01,,599.46,10.0,unknown@domain.com,9249467218,Unknown
UNKNOWN_ID,Ravi,Female,43.69817444219067,Kolkata,2025-07-20,2021-05-29,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Unknown
5628,Ravi,Male,43.69817444219067,Mumbai,2021-08-06,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Canada
5629,Unknown,Male,22.0,Kolkata,,2022-12-24,2057.6620000000003,7.8,unknown@domain.com,Unknown,Unknown
5630,Ravi,Unknown,29.8,Unknown,,,201.89,6.6,unknown@domain.com,Unknown,India
5631,Simran,Male,43.69817444219067,Unknown,2020-11-18,2021-01-15,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Australia
5632,Ankit,Female,53.0,Mumbai,2021-08-26,,1427.6,5.4,unknown@domain.com,Unknown,Australia
C5633,Unknown,Male,34.6,Pune,,,889.866,10.0,unknown@domain.com,Unknown,Uk
5634,Sneha,Male,43.6,Mumbai,,2020-10-06,2692.05,2.0,user5633@mail.com,Unknown,Canada
C5635,Simran,Male,34.6,Pune,2022-04-23,,889.866,10.0,user5634@mail.com,Unknown,Unknown
5636,Pooja,Female,44.6,Pune,2023-06-08,,1250.31,5.0,user5635@mail.com,9582606144,Australia
5637,Rahul,Unknown,23.0,Hyderabad,,,2445.658,10.0,user5636@mail.com,9277635991,Australia
5638,Sneha,Unknown,43.69817444219067,Delhi,,,2450.6157583130575,6.476926123984947,user5637@mail.com,Unknown,USA
5639,Amit,Female,44.6,Bangalore,2023-11-14,,1250.31,5.0,user5638@mail.com,9484967882,Uk
C5640,Pooja,Female,34.6,Pune,,2026-01-09,889.866,10.0,unknown@domain.com,Unknown,India
UNKNOWN_ID,Kiran,Male,59.0,Kolkata,,,2003.6599999999999,10.0,unknown@domain.com,Unknown,Australia
C5642,Rahul,Female,43.69817444219067,Bangalore,2025-03-02,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,USA
5643,Simran,Unknown,43.69817444219067,Delhi,2022-10-20,2023-05-29,2450.6157583130575,6.476926123984947,unknown@domain.com,9244954050,Uk
5644,Sneha,Male,34.6,Delhi,,,889.866,10.0,unknown@domain.com,Unknown,Unknown
UNKNOWN_ID,Neha,Female,43.69817444219067,Delhi,2023-07-30,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,USA
C5646,Kiran,Female,30.0,Ahmedabad,2021-01-30,,727.64,3.2,unknown@domain.com,Unknown,USA
UNKNOWN_ID,Pooja,Male,43.69817444219067,Hyderabad,,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,USA
5648,Kiran,Female,31.0,Bangalore,2021-01-10,2021-08-27,628.99,10.0,unknown@domain.com,9519417139,Uk
C5649,Ravi,Male,46.6,Bangalore,,,3457.98,5.0,unknown@domain.com,Unknown,Uk
5650,Ankit,Male,29.0,Mumbai,2021-12-08,2023-01-26,1806.71,6.6,unknown@domain.com,9345469129,India
UNKNOWN_ID,Rahul,Female,43.69817444219067,Delhi,,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,USA
C5652,Amit,Male,43.69817444219067,Mumbai,2025-06-21,2022-01-23,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Uk
5653,Pooja,Male,30.0,Kolkata,2024-07-06,,2375.65,10.0,user5652@mail.com,Unknown,USA
5654,Ravi,Unknown,42.8,Bangalore,,2023-10-26,1457.622,3.0,unknown@domain.com,Unknown,India
C5655,Amit,Unknown,34.6,Ahmedabad,2025-07-06,,889.866,10.0,unknown@domain.com,Unknown,Canada
UNKNOWN_ID,Ravi,Female,27.0,Pune,,,4647.98,7.4,unknown@domain.com,Unknown,India
5657,Pooja,Unknown,62.0,Unknown,2024-08-23,,2394.014,4.4,unknown@domain.com,Unknown,India
5658,Sneha,Male,34.6,Kolkata,2021-09-09,2022-08-06,889.866,10.0,unknown@domain.com,9790189797,Canada
5659,Pooja,Female,42.8,Hyderabad,2024-06-21,,1457.622,3.0,unknown@domain.com,9766382825,Uk
C5660,Pooja,Male,47.4,Kolkata,2025-05-05,,4977.36,3.6,unknown@domain.com,Unknown,India
5661,Priya,Male,44.4,Unknown,2021-07-22,,1505.3,10.0,unknown@domain.com,Unknown,India
UNKNOWN_ID,Ravi,Female,43.69817444219067,Chennai,2022-04-07,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,India
5663,Unknown,Female,50.8,Kolkata,2024-06-22,2024-03-26,1299.42,10.0,unknown@domain.com,Unknown,USA
5664,Rahul,Male,45.2,Delhi,,,3585.22,8.2,unknown@domain.com,Unknown,India
5665,Rahul,Male,45.4,Kolkata,,,2403.64,10.0,unknown@domain.com,Unknown,Unknown
UNKNOWN_ID,Ankit,Male,59.0,Mumbai,2021-11-20,,2202.776,2.0,unknown@domain.com,Unknown,Australia
5667,Ankit,Female,30.0,Pune,,,1801.94,8.8,user5666@mail.com,Unknown,Canada
C5668,Sneha,Male,34.6,Pune,2024-02-24,,889.866,10.0,unknown@domain.com,Unknown,Canada
5669,Sneha,Male,37.0,Bangalore,,,2412.2259999999997,10.0,unknown@domain.com,9887870448,Uk
5670,Pooja,Male,45.2,Hyderabad,,2022-05-09,3597.48,10.0,unknown@domain.com,Unknown,Australia
5671,Simran,Unknown,40.0,Bangalore,,,2401.862,7.4,unknown@domain.com,Unknown,Uk
5672,Kiran,Male,34.6,Pune,,2023-11-06,889.866,10.0,unknown@domain.com,9705224697,Uk
C5673,Unknown,Female,43.69817444219067,Hyderabad,2024-08-18,2025-09-20,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,Australia
C5674,Neha,Female,40.0,Pune,,2025-08-30,1716.24,8.0,user5673@mail.com,Unknown,India
C5675,Sneha,Female,42.0,Chennai,,,1970.8,10.0,unknown@domain.com,Unknown,Australia
C5676,Neha,Female,43.69817444219067,Ahmedabad,2024-09-18,,2450.6157583130575,6.476926123984947,unknown@domain.com,Unknown,India
5677,Sneha,Unknown,26.0,Delhi,,,2334.588,10.0,unknown@domain.com,Unknown,Unknown
UNKNOWN_ID,Amit,Male,34.6,Pune,2022-03-09,,889.866,10.0,user5677@mail.com,Unknown,Australia
5679,Simran,Male,67.0,Kolkata,2025-06-09,,2599.038,10.0,unknown@domain.com,9298436219,USA
UNKNOWN_ID,Pooja,Male,37.8,Delhi,2022-09-05,,637.48,4.6,unknown@domain.com,9900333938,USA
C5681,Simran,Male,39.4,Bangalore,,,1141.01,4.0,unknown@domain.com,Unknown,Australia
UNKNOWN_ID,Amit,Female,34.6,Chennai,,,889.866,10.0,unknown@domain.com,Unknown,Australia
C5683,Unknown,Female,47.2,Delhi,,,3900.45,6.8,unknown@domain.com,Unknown,India
5684,Amit,Unknown,34.6,Chennai,2021-10-30,,889.866,10.0,unknown@domain.com,Unknown,Canada
5685,Pooja,Unknown,51.0,Chennai,,2021-08-14,2342.8540000000003,7.4,unknown@domain.com,Unknown,Unknown
5686,Amit,Female,43.69817444219067,Ahmedabad,,,2450.6157583130575,6.476926123984947,unknown@domain.com,9747697121,Unknown
5687,Unknown,Male,32.0,Unknown,2023-08-13,,929.51,3.0,user5686@mail.com,9244455858,Australia
5688,Rahul,Male,39.0,Chennai,2022-12-22,,2634.048,5.4,unknown@domain.com,9812616954,USA
C5689,Sneha,Female,33.6,Ahmedabad,2023-05-09,,2545.73,4.0,user5688@mail.com,Unknown,Uk
C5690,Ravi,Male,42.8,Delhi,,,1457.622,3.0,unknown@domain.com,Unknown,Uk
UNKNOWN_ID,Unknown,Male,27.0,Chennai,2023-08-03,2021-09-08,2760.812,8.0,user5690@mail.com,Unknown,Uk
5692,Rahul,Male,43.69817444219067,Kolkata,,,2450.6157583130575,6.476926123984947,unknown@domain.com,9257698922,Unknown
